Date,AQI,Temp,Humidity,Is_Festival,Patients,Beds_%
2021-01-13,104,27.0,61.9,0,926,77.1
2021-01-14,88,24.9,70.4,0,841,70.1
2021-01-15,116,23.8,75.2,0,863,71.9
2021-01-16,153,22.9,72.9,0,875,72.9
2021-01-17,8,23.6,77.6,0,836,69.7
2021-01-18,129,24.3,73.6,0,914,76.2
2021-01-19,133,25.3,60.7,0,894,74.5
2021-01-20,110,24.8,56.6,0,953,79.4
2021-01-21,154,23.1,65.3,0,925,77.0
2021-01-22,127,23.2,75.2,0,933,77.7
2021-01-23,136,24.2,68.0,0,914,76.2
2021-01-24,142,23.9,62.0,0,847,70.6
2021-01-25,164,22.6,64.0,0,883,73.6
2021-01-26,87,22.1,69.7,1,1016,84.7
2021-01-27,73,21.6,71.5,0,929,77.4
2021-01-28,79,21.7,71.3,0,913,76.1
2021-01-29,160,22.5,62.8,0,910,75.8
2021-01-30,126,23.2,62.8,0,995,82.9
2021-01-31,142,23.7,61.7,0,814,67.9
2021-02-01,156,25.8,53.1,0,952,79.3
2021-02-02,154,26.4,47.4,0,949,79.1
2021-02-03,154,25.1,53.6,0,973,81.0
2021-02-04,137,24.5,59.7,0,891,74.3
2021-02-05,152,24.4,53.2,0,941,78.4
2021-02-06,153,24.8,45.1,0,959,79.9
2021-02-07,156,25.9,38.6,0,895,74.6
2021-02-08,114,25.1,40.8,0,904,75.3
2021-02-09,152,24.3,49.3,0,917,76.4
2021-02-10,141,23.7,56.4,0,850,70.9
2021-02-11,160,24.7,54.8,0,912,76.0
2021-02-12,161,24.6,61.2,0,882,73.5
2021-02-13,165,24.4,65.9,0,976,81.3
2021-02-14,89,24.4,69.6,0,913,76.0
2021-02-15,112,24.3,72.1,0,967,80.6
2021-02-16,158,23.7,79.1,0,936,78.0
2021-02-17,149,24.1,76.3,0,926,77.2
2021-02-18,159,25.5,65.7,0,989,82.4
2021-02-19,160,25.6,62.1,0,972,81.0
2021-02-20,167,25.7,55.3,0,969,80.8
2021-02-21,151,27.2,45.1,0,900,75.0
2021-02-22,151,26.9,56.8,0,925,77.1
2021-02-23,154,26.7,60.6,0,946,78.8
2021-02-24,165,27.3,60.0,0,923,76.9
2021-02-25,137,27.6,53.7,0,941,78.4
2021-02-26,102,26.2,66.4,0,992,82.7
2021-02-27,164,26.2,69.0,0,950,79.1
2021-02-28,151,27.7,56.3,0,921,76.8
2021-03-01,154,28.5,48.9,0,994,82.8
2021-03-02,155,28.2,44.0,0,1007,83.9
2021-03-03,163,28.4,39.7,0,933,77.8
2021-03-04,158,29.1,36.5,0,984,82.0
2021-03-05,156,28.3,43.2,0,932,77.6
2021-03-06,156,26.3,78.1,0,892,74.4
2021-03-07,162,26.6,66.7,0,920,76.7
2021-03-08,128,26.3,63.7,0,946,78.8
2021-03-09,160,27.8,57.3,0,900,75.0
2021-03-10,168,27.5,61.8,0,926,77.2
2021-03-11,159,26.5,70.9,1,1092,91.0
2021-03-12,167,26.8,63.8,0,908,75.7
2021-03-13,91,28.8,47.8,0,955,79.6
2021-03-14,133,28.8,45.7,0,842,70.2
2021-03-15,159,28.9,46.5,0,1020,85.0
2021-03-16,118,28.6,53.2,0,990,82.5
2021-03-17,117,28.9,53.3,0,956,79.6
2021-03-18,170,28.1,59.0,0,896,74.7
2021-03-19,166,27.3,64.8,0,927,77.2
2021-03-20,156,26.4,75.1,0,936,78.0
2021-03-21,143,27.0,74.4,0,918,76.5
2021-03-22,82,27.9,70.0,0,929,77.4
2021-03-23,171,28.7,51.8,0,1020,85.0
2021-03-24,159,29.9,48.6,0,1009,84.1
2021-03-25,157,31.0,32.3,0,936,78.0
2021-03-26,157,30.7,31.1,0,1008,84.0
2021-03-27,163,30.6,32.0,0,986,82.2
2021-03-28,76,28.2,58.9,0,907,75.6
2021-03-29,152,27.9,77.8,0,979,81.6
2021-03-30,154,27.0,77.8,0,902,75.2
2021-03-31,164,26.7,81.2,0,976,81.3
2021-04-01,152,27.5,77.9,0,901,75.1
2021-04-02,157,27.1,76.0,1,1053,87.8
2021-04-03,164,27.3,74.8,0,948,79.0
2021-04-04,131,27.4,76.2,0,946,78.9
2021-04-05,125,27.5,80.2,0,984,82.0
2021-04-06,138,28.7,65.7,0,994,82.9
2021-04-07,172,28.2,69.7,0,963,80.2
2021-04-08,152,28.1,79.7,0,956,79.6
2021-04-09,152,28.2,77.0,0,936,78.0
2021-04-10,157,28.1,76.6,0,909,75.8
2021-04-11,131,29.0,75.6,0,919,76.6
2021-04-12,136,29.2,74.1,0,980,81.7
2021-04-13,151,30.0,67.2,0,958,79.8
2021-04-14,163,30.1,67.8,0,951,79.3
2021-04-15,162,29.1,75.4,0,917,76.4
2021-04-16,139,28.2,76.5,0,950,79.2
2021-04-17,152,28.5,78.6,0,938,78.2
2021-04-18,118,29.6,76.4,0,811,67.6
2021-04-19,157,28.8,78.2,0,938,78.2
2021-04-20,141,28.7,77.9,0,978,81.5
2021-04-21,162,28.4,77.0,0,945,78.8
2021-04-22,151,28.4,77.1,0,970,80.8
2021-04-23,161,28.3,72.1,0,921,76.7
2021-04-24,160,27.9,76.8,0,972,81.0
2021-04-25,157,29.1,78.0,1,1050,87.5
2021-04-26,101,30.1,79.3,0,912,76.0
2021-04-27,158,29.8,75.5,0,980,81.7
2021-04-28,121,29.9,75.1,0,920,76.7
2021-04-29,153,29.7,78.5,0,948,79.0
2021-04-30,135,29.3,78.8,0,962,80.1
2021-05-01,164,30.2,74.0,0,1005,83.7
2021-05-02,160,30.3,77.3,0,906,75.5
2021-05-03,100,30.3,75.0,0,959,79.9
2021-05-04,120,30.1,72.7,0,974,81.2
2021-05-05,156,30.1,75.2,0,948,79.0
2021-05-06,113,29.8,79.5,0,967,80.5
2021-05-07,113,29.9,78.0,0,951,79.3
2021-05-08,113,29.9,78.2,0,930,77.5
2021-05-09,140,30.0,76.7,0,948,79.0
2021-05-10,153,29.8,73.3,0,978,81.5
2021-05-11,122,29.6,73.4,0,912,76.0
2021-05-12,145,29.6,69.3,0,951,79.2
2021-05-13,91,29.4,66.5,0,939,78.2
2021-05-14,157,29.4,72.7,1,971,80.9
2021-05-15,159,31.4,65.2,0,967,80.5
2021-05-16,145,31.1,61.7,0,930,77.5
2021-05-17,158,26.9,87.6,0,927,77.3
2021-05-18,114,27.5,88.1,0,966,80.5
2021-05-19,153,27.6,87.5,0,921,76.8
2021-05-20,105,28.4,83.0,0,979,81.5
2021-05-21,122,28.5,81.9,0,929,77.4
2021-05-22,124,28.8,77.7,0,993,82.7
2021-05-23,156,29.0,79.2,0,930,77.5
2021-05-24,156,28.9,81.4,0,863,71.9
2021-05-25,137,29.2,78.1,0,951,79.2
2021-05-26,162,29.4,70.7,1,936,78.0
2021-05-27,152,29.7,71.6,0,946,78.9
2021-05-28,109,29.3,79.0,0,938,78.1
2021-05-29,132,28.9,82.0,0,975,81.2
2021-05-30,163,29.0,82.3,0,904,75.3
2021-05-31,154,28.6,85.2,0,965,80.4
2021-06-01,141,28.4,86.3,0,968,80.6
2021-06-02,141,28.2,86.1,0,922,76.8
2021-06-03,156,28.9,84.3,0,889,74.1
2021-06-04,153,28.7,84.1,0,970,80.9
2021-06-05,157,27.4,86.5,0,930,77.5
2021-06-06,114,27.5,84.1,0,832,69.3
2021-06-07,140,27.5,87.0,0,966,80.5
2021-06-08,71,27.1,90.7,0,928,77.3
2021-06-09,134,26.9,90.2,0,898,74.8
2021-06-10,76,27.2,88.6,0,999,83.2
2021-06-11,134,27.2,88.8,0,933,77.8
2021-06-12,160,27.1,89.8,0,896,74.7
2021-06-13,140,27.5,89.0,0,857,71.4
2021-06-14,143,27.4,90.1,0,962,80.2
2021-06-15,117,27.0,89.1,0,848,70.7
2021-06-16,88,26.6,91.2,0,935,77.9
2021-06-17,153,26.3,90.3,0,870,72.5
2021-06-18,121,26.2,90.0,0,899,74.9
2021-06-19,153,26.0,90.2,0,897,74.7
2021-06-20,111,26.8,87.6,0,899,74.9
2021-06-21,125,27.4,85.2,0,878,73.1
2021-06-22,81,27.5,85.9,0,917,76.4
2021-06-23,158,27.1,89.5,0,807,67.3
2021-06-24,79,26.5,90.4,0,917,76.4
2021-06-25,79,26.2,91.9,0,895,74.6
2021-06-26,116,27.7,82.1,0,888,74.0
2021-06-27,147,27.3,84.6,0,873,72.8
2021-06-28,74,26.2,89.7,0,919,76.6
2021-06-29,132,27.5,87.5,0,895,74.6
2021-06-30,114,27.6,88.6,0,852,71.0
2021-07-01,127,28.4,79.8,0,877,73.1
2021-07-02,121,28.2,81.4,0,968,80.6
2021-07-03,81,28.0,84.8,0,976,81.3
2021-07-04,143,27.9,86.2,0,873,72.7
2021-07-05,149,27.8,86.6,0,895,74.6
2021-07-06,66,28.0,85.8,0,805,67.1
2021-07-07,23,28.3,83.9,0,851,70.9
2021-07-08,120,27.7,87.8,0,848,70.7
2021-07-09,101,27.5,86.1,0,888,74.0
2021-07-10,144,26.4,92.0,0,926,77.2
2021-07-11,154,27.2,88.5,0,881,73.4
2021-07-12,75,27.0,90.8,0,850,70.9
2021-07-13,73,26.8,90.9,0,878,73.2
2021-07-14,81,26.4,91.5,0,883,73.6
2021-07-15,120,27.0,88.3,0,863,71.9
2021-07-16,75,26.6,91.0,0,850,70.8
2021-07-17,108,26.9,90.0,0,919,76.6
2021-07-18,77,27.0,89.7,0,787,65.6
2021-07-19,137,26.4,92.0,0,874,72.9
2021-07-20,63,26.5,90.5,0,870,72.5
2021-07-21,42,26.6,89.7,1,946,78.9
2021-07-22,73,26.7,88.0,0,906,75.5
2021-07-23,69,26.1,90.0,0,843,70.3
2021-07-24,146,26.7,88.5,0,899,74.9
2021-07-25,92,26.5,90.2,0,837,69.8
2021-07-26,153,26.7,87.9,0,861,71.8
2021-07-27,117,26.8,86.1,0,852,71.0
2021-07-28,84,27.2,83.0,0,831,69.3
2021-07-29,120,27.2,84.5,0,914,76.1
2021-07-30,95,27.3,83.2,0,847,70.6
2021-07-31,83,27.4,81.5,0,817,68.1
2021-08-01,34,27.1,80.8,0,731,60.9
2021-08-02,94,26.7,84.3,0,845,70.4
2021-08-03,76,26.3,89.4,0,810,67.5
2021-08-04,127,26.6,87.5,0,825,68.7
2021-08-05,58,26.9,86.3,0,818,68.2
2021-08-06,113,27.0,85.8,0,898,74.9
2021-08-07,31,26.7,87.7,0,836,69.6
2021-08-08,80,26.5,89.6,0,830,69.2
2021-08-09,58,26.9,87.5,0,892,74.4
2021-08-10,60,26.6,88.2,0,835,69.6
2021-08-11,54,26.6,86.9,0,826,68.9
2021-08-12,64,26.8,86.4,0,811,67.6
2021-08-13,70,26.7,86.0,0,810,67.5
2021-08-14,8,26.1,88.6,0,894,74.5
2021-08-15,61,25.9,90.4,1,917,76.4
2021-08-16,84,26.4,88.7,0,844,70.3
2021-08-17,68,26.0,90.7,0,846,70.5
2021-08-18,79,25.7,93.2,0,826,68.9
2021-08-19,67,25.4,93.1,0,849,70.8
2021-08-20,41,26.0,87.8,1,940,78.3
2021-08-21,8,25.4,92.4,0,844,70.3
2021-08-22,51,26.2,89.4,0,758,63.2
2021-08-23,91,26.6,88.1,0,861,71.8
2021-08-24,8,26.8,89.7,0,820,68.3
2021-08-25,67,26.8,88.3,0,812,67.7
2021-08-26,77,26.7,87.3,0,790,65.9
2021-08-27,51,26.6,89.1,0,852,71.0
2021-08-28,82,26.6,87.7,0,784,65.3
2021-08-29,75,26.7,86.8,0,807,67.3
2021-08-30,84,26.7,87.6,1,908,75.7
2021-08-31,44,26.0,90.8,0,862,71.8
2021-09-01,36,26.2,90.8,0,820,68.3
2021-09-02,81,26.6,88.9,0,842,70.2
2021-09-03,116,26.2,91.0,0,856,71.3
2021-09-04,56,26.4,91.0,0,799,66.6
2021-09-05,8,26.2,91.1,0,711,59.3
2021-09-06,97,26.6,89.0,0,818,68.1
2021-09-07,98,26.1,92.4,0,831,69.3
2021-09-08,36,26.5,89.8,0,817,68.0
2021-09-09,73,27.0,87.6,0,814,67.8
2021-09-10,72,26.7,88.5,0,781,65.1
2021-09-11,58,26.4,91.7,0,821,68.4
2021-09-12,78,26.5,90.9,0,738,61.5
2021-09-13,57,26.6,89.7,0,831,69.3
2021-09-14,76,27.0,85.4,0,854,71.2
2021-09-15,51,26.6,86.5,0,849,70.7
2021-09-16,8,26.8,84.6,0,749,62.4
2021-09-17,56,26.8,83.8,0,777,64.8
2021-09-18,73,26.3,89.3,0,777,64.8
2021-09-19,93,26.3,91.2,0,797,66.4
2021-09-20,86,26.5,90.2,0,841,70.1
2021-09-21,17,26.2,91.0,0,821,68.4
2021-09-22,85,25.9,92.0,0,786,65.5
2021-09-23,56,26.3,90.6,0,778,64.8
2021-09-24,40,26.8,86.6,0,831,69.3
2021-09-25,75,26.5,86.8,0,772,64.3
2021-09-26,84,26.6,84.8,0,781,65.1
2021-09-27,67,26.0,89.2,0,851,70.9
2021-09-28,8,25.8,90.9,0,791,66.0
2021-09-29,93,26.4,89.4,0,783,65.3
2021-09-30,8,26.5,89.4,0,857,71.4
2021-10-01,20,27.1,88.8,0,857,71.5
2021-10-02,8,27.1,89.5,1,883,73.6
2021-10-03,54,27.7,88.8,0,752,62.6
2021-10-04,8,28.1,87.8,0,807,67.2
2021-10-05,8,28.1,88.1,0,822,68.5
2021-10-06,22,28.4,88.4,0,811,67.6
2021-10-07,106,28.5,86.8,0,793,66.1
2021-10-08,85,27.2,88.0,0,865,72.1
2021-10-09,8,27.2,88.7,0,807,67.3
2021-10-10,8,27.3,87.1,0,758,63.2
2021-10-11,73,26.9,89.5,0,844,70.3
2021-10-12,44,27.7,87.7,0,901,75.1
2021-10-13,65,28.2,85.3,0,788,65.6
2021-10-14,61,28.7,80.3,0,740,61.7
2021-10-15,21,28.3,69.4,1,864,72.0
2021-10-16,12,27.7,70.5,0,799,66.6
2021-10-17,8,27.4,73.0,0,743,61.9
2021-10-18,91,28.0,79.7,0,752,62.6
2021-10-19,25,26.9,81.6,1,965,80.4
2021-10-20,28,26.4,84.3,0,855,71.3
2021-10-21,114,27.0,79.8,0,800,66.7
2021-10-22,68,27.3,73.4,0,811,67.6
2021-10-23,84,26.7,77.3,0,852,71.0
2021-10-24,8,26.1,79.8,0,744,62.0
2021-10-25,8,26.2,79.9,0,774,64.5
2021-10-26,98,27.0,74.2,0,766,63.8
2021-10-27,76,27.5,64.2,0,796,66.3
2021-10-28,8,27.8,58.0,0,811,67.6
2021-10-29,94,27.7,46.3,0,803,66.9
2021-10-30,70,27.6,46.0,0,828,69.0
2021-10-31,41,27.6,53.4,0,819,68.3
2021-11-01,31,27.1,66.8,0,915,76.3
2021-11-02,122,27.7,66.8,0,797,66.4
2021-11-03,81,28.0,60.2,0,765,63.8
2021-11-04,78,28.0,60.0,1,965,80.4
2021-11-05,95,28.1,69.8,0,798,66.5
2021-11-06,27,26.7,80.0,0,857,71.4
2021-11-07,116,26.6,75.5,0,811,67.6
2021-11-08,56,26.9,68.7,0,812,67.7
2021-11-09,8,26.2,61.1,0,831,69.2
2021-11-10,80,26.1,55.8,0,818,68.2
2021-11-11,92,26.3,47.9,0,847,70.6
2021-11-12,111,26.4,47.8,0,831,69.2
2021-11-13,44,27.3,57.2,0,828,69.0
2021-11-14,111,27.8,66.5,0,764,63.7
2021-11-15,79,28.0,64.9,0,832,69.3
2021-11-16,87,28.3,67.5,0,787,65.6
2021-11-17,119,27.7,75.6,0,787,65.6
2021-11-18,8,26.5,84.8,0,809,67.4
2021-11-19,93,26.8,85.0,1,903,75.2
2021-11-20,49,27.9,79.2,0,825,68.8
2021-11-21,119,27.7,80.6,0,852,71.0
2021-11-22,119,26.8,86.5,0,821,68.5
2021-11-23,89,27.3,86.5,0,907,75.6
2021-11-24,136,28.1,81.0,0,881,73.4
2021-11-25,66,27.9,73.8,0,886,73.8
2021-11-26,81,27.3,71.5,0,787,65.6
2021-11-27,10,26.8,71.7,0,861,71.8
2021-11-28,88,26.2,63.9,0,748,62.3
2021-11-29,99,26.1,55.0,0,901,75.1
2021-11-30,143,27.3,58.3,0,859,71.6
2021-12-01,103,23.1,81.6,0,871,72.6
2021-12-02,82,22.4,88.7,0,851,70.9
2021-12-03,129,24.3,88.9,0,843,70.3
2021-12-04,150,24.3,87.8,0,773,64.4
2021-12-05,72,23.9,88.2,0,857,71.5
2021-12-06,82,24.6,81.9,0,875,72.9
2021-12-07,88,25.5,72.6,0,849,70.7
2021-12-08,132,25.7,67.1,0,876,73.0
2021-12-09,121,25.8,68.5,0,804,67.0
2021-12-10,127,25.9,67.7,0,817,68.1
2021-12-11,124,25.5,70.7,0,872,72.7
2021-12-12,116,25.3,71.1,0,796,66.3
2021-12-13,90,24.4,71.0,0,842,70.2
2021-12-14,126,23.6,72.9,0,881,73.4
2021-12-15,78,23.1,79.9,0,809,67.4
2021-12-16,66,23.4,80.7,0,870,72.5
2021-12-17,29,23.8,75.8,0,917,76.4
2021-12-18,149,23.7,72.5,0,898,74.9
2021-12-19,57,23.8,68.2,0,822,68.5
2021-12-20,81,23.3,70.5,0,864,72.0
2021-12-21,105,23.0,73.3,0,926,77.1
2021-12-22,89,23.0,75.8,0,828,69.0
2021-12-23,8,22.6,75.0,0,851,70.9
2021-12-24,156,21.8,83.4,0,869,72.4
2021-12-25,77,21.7,82.6,1,991,82.6
2021-12-26,146,22.7,78.1,0,823,68.6
2021-12-27,109,23.1,73.3,0,935,77.9
2021-12-28,152,22.9,74.8,0,833,69.4
2021-12-29,113,22.9,66.5,0,927,77.3
2021-12-30,124,23.4,66.2,0,917,76.4
2021-12-31,124,24.9,65.9,0,876,73.0
2022-01-01,104,24.9,64.4,0,924,77.0
2022-01-02,109,24.9,64.8,0,833,69.4
2022-01-03,144,25.2,67.5,0,924,77.0
2022-01-04,119,24.9,72.8,0,934,77.9
2022-01-05,54,24.2,80.2,0,913,76.1
2022-01-06,83,23.6,80.4,0,885,73.7
2022-01-07,123,23.3,79.4,0,862,71.8
2022-01-08,162,22.6,85.5,0,900,75.0
2022-01-09,109,21.8,58.0,0,893,74.4
2022-01-10,102,19.8,56.6,0,920,76.6
2022-01-11,156,19.7,72.2,0,925,77.1
2022-01-12,116,20.9,68.0,0,908,75.7
2022-01-13,169,20.7,72.2,0,987,82.3
2022-01-14,43,21.6,75.8,0,926,77.2
2022-01-15,111,22.7,67.3,0,888,74.0
2022-01-16,67,24.2,59.5,0,845,70.4
2022-01-17,154,24.6,64.6,0,891,74.2
2022-01-18,120,24.2,66.8,0,1007,84.0
2022-01-19,141,23.7,68.9,0,909,75.7
2022-01-20,109,22.9,69.6,0,873,72.7
2022-01-21,162,22.6,83.7,0,989,82.4
2022-01-22,152,23.6,80.8,0,916,76.3
2022-01-23,101,21.7,60.0,0,886,73.8
2022-01-24,156,19.2,56.8,0,900,75.0
2022-01-25,157,19.8,55.6,0,949,79.1
2022-01-26,120,21.1,54.8,1,980,81.6
2022-01-27,91,22.2,53.1,0,912,76.0
2022-01-28,86,23.7,45.4,0,886,73.9
2022-01-29,158,23.2,49.5,0,901,75.1
2022-01-30,131,22.4,56.1,0,871,72.5
2022-01-31,113,22.6,55.7,0,925,77.1
2022-02-01,146,21.9,65.3,0,845,70.4
2022-02-02,157,21.9,78.3,0,888,74.0
2022-02-03,144,21.9,85.3,0,925,77.1
2022-02-04,154,22.3,75.0,0,967,80.6
2022-02-05,149,21.4,69.7,0,901,75.1
2022-02-06,117,22.0,69.4,0,857,71.4
2022-02-07,144,21.7,80.9,0,963,80.3
2022-02-08,154,21.7,79.8,0,929,77.4
2022-02-09,131,21.9,78.7,0,868,72.4
2022-02-10,152,23.7,55.7,0,890,74.2
2022-02-11,154,25.6,45.0,0,924,77.0
2022-02-12,111,24.6,49.9,0,939,78.2
2022-02-13,153,23.8,59.5,0,885,73.7
2022-02-14,165,23.8,53.3,0,925,77.1
2022-02-15,174,23.1,65.3,0,913,76.1
2022-02-16,155,22.2,79.8,0,881,73.4
2022-02-17,160,22.1,81.2,0,884,73.7
2022-02-18,154,23.2,77.4,0,881,73.4
2022-02-19,159,23.9,75.2,0,949,79.1
2022-02-20,155,24.6,63.3,0,937,78.0
2022-02-21,145,24.1,55.4,0,942,78.5
2022-02-22,112,23.7,65.3,0,947,78.9
2022-02-23,102,24.2,65.2,0,967,80.5
2022-02-24,158,25.4,61.0,0,940,78.4
2022-02-25,154,25.4,56.2,0,984,82.0
2022-02-26,154,24.8,61.7,0,909,75.7
2022-02-27,155,25.3,53.8,0,886,73.9
2022-02-28,151,25.6,49.2,0,901,75.1
2022-03-01,150,26.1,51.0,1,1034,86.1
2022-03-02,159,27.1,49.5,0,943,78.6
2022-03-03,161,27.8,43.2,0,886,73.8
2022-03-04,159,27.8,37.3,0,947,78.9
2022-03-05,157,26.7,48.2,0,966,80.5
2022-03-06,154,27.5,50.9,0,926,77.2
2022-03-07,160,27.8,53.9,0,960,80.0
2022-03-08,152,29.1,51.6,0,936,78.0
2022-03-09,166,28.5,54.6,0,899,74.9
2022-03-10,122,28.2,54.5,0,918,76.5
2022-03-11,142,28.5,51.2,0,987,82.2
2022-03-12,168,28.7,52.5,0,958,79.9
2022-03-13,157,29.1,46.7,0,913,76.1
2022-03-14,148,29.2,35.7,0,905,75.4
2022-03-15,158,29.8,42.7,0,933,77.7
2022-03-16,149,30.0,45.3,0,949,79.1
2022-03-17,125,30.0,43.8,0,1003,83.6
2022-03-18,161,29.3,54.6,0,914,76.2
2022-03-19,163,27.8,70.8,0,973,81.1
2022-03-20,152,27.1,78.7,0,899,75.0
2022-03-21,152,27.0,74.5,0,944,78.6
2022-03-22,155,29.5,46.3,0,914,76.1
2022-03-23,122,31.0,31.3,0,969,80.8
2022-03-24,154,28.6,46.2,0,919,76.5
2022-03-25,155,27.5,73.7,0,857,71.4
2022-03-26,162,27.6,78.4,0,924,77.0
2022-03-27,157,27.7,77.3,0,933,77.8
2022-03-28,163,27.8,81.4,0,980,81.6
2022-03-29,154,28.5,67.7,0,979,81.6
2022-03-30,154,28.3,69.2,0,987,82.3
2022-03-31,164,26.7,74.2,0,927,77.2
2022-04-01,157,26.8,75.8,0,997,83.0
2022-04-02,167,27.1,78.6,0,1002,83.5
2022-04-03,160,27.3,80.0,0,919,76.6
2022-04-04,142,28.1,81.4,0,986,82.1
2022-04-05,153,28.3,81.8,0,937,78.1
2022-04-06,500,28.3,80.6,0,963,80.2
2022-04-07,125,28.6,80.1,0,992,82.7
2022-04-08,164,28.6,80.3,0,1033,86.1
2022-04-09,156,28.7,80.7,0,967,80.6
2022-04-10,117,28.9,74.2,0,876,73.0
2022-04-11,157,28.7,75.1,0,1035,86.2
2022-04-12,152,28.9,73.2,0,969,80.7
2022-04-13,148,29.5,69.5,0,948,79.0
2022-04-14,165,28.7,77.8,1,1042,86.8
2022-04-15,164,28.4,75.1,1,1057,88.0
2022-04-16,153,27.6,79.0,0,952,79.4
2022-04-17,160,28.2,75.3,0,925,77.0
2022-04-18,136,28.2,76.4,0,1013,84.4
2022-04-19,157,28.3,78.2,0,955,79.6
2022-04-20,119,29.3,75.8,0,968,80.7
2022-04-21,166,32.1,47.2,0,988,82.3
2022-04-22,163,31.3,57.8,0,964,80.3
2022-04-23,157,31.0,68.6,0,970,80.8
2022-04-24,132,30.1,77.7,0,898,74.8
2022-04-25,163,31.0,60.2,0,965,80.4
2022-04-26,163,30.2,68.0,0,919,76.6
2022-04-27,142,31.0,61.3,0,954,79.5
2022-04-28,168,31.1,61.5,0,963,80.2
2022-04-29,131,30.2,77.2,0,1026,85.5
2022-04-30,156,29.5,77.3,0,893,74.4
2022-05-01,161,29.6,78.6,0,775,64.6
2022-05-02,157,30.0,76.2,0,964,80.3
2022-05-03,161,30.0,75.8,1,959,79.9
2022-05-04,153,29.5,75.8,0,950,79.1
2022-05-05,153,29.1,79.1,0,975,81.3
2022-05-06,173,29.3,77.2,0,981,81.7
2022-05-07,159,29.4,79.6,0,893,74.4
2022-05-08,142,29.7,79.8,0,959,79.9
2022-05-09,157,29.7,79.8,0,932,77.7
2022-05-10,160,30.0,75.2,0,986,82.1
2022-05-11,160,29.9,75.8,0,947,78.9
2022-05-12,155,30.0,71.5,0,990,82.5
2022-05-13,152,29.9,71.5,0,922,76.9
2022-05-14,146,30.0,70.8,0,857,71.4
2022-05-15,149,30.1,71.6,0,845,70.4
2022-05-16,131,29.8,74.0,1,1099,91.6
2022-05-17,154,29.9,72.8,0,900,75.0
2022-05-18,156,29.6,72.3,0,983,81.9
2022-05-19,153,29.6,73.2,0,959,79.9
2022-05-20,130,29.8,68.2,0,910,75.8
2022-05-21,166,30.3,64.5,0,981,81.7
2022-05-22,135,30.3,66.4,0,889,74.1
2022-05-23,85,30.3,69.4,0,948,79.0
2022-05-24,147,30.3,68.8,0,924,77.0
2022-05-25,155,29.8,70.1,0,928,77.3
2022-05-26,164,30.2,64.2,0,909,75.7
2022-05-27,117,30.5,61.1,0,964,80.3
2022-05-28,152,30.6,60.8,0,935,77.9
2022-05-29,158,30.6,61.0,0,908,75.7
2022-05-30,164,30.2,64.0,0,984,82.0
2022-05-31,66,30.1,65.7,0,906,75.5
2022-06-01,161,29.9,67.4,0,959,79.9
2022-06-02,104,29.9,69.0,0,914,76.1
2022-06-03,141,29.5,71.3,0,892,74.4
2022-06-04,103,29.8,71.1,0,893,74.4
2022-06-05,102,29.7,72.0,0,893,74.4
2022-06-06,73,29.8,70.6,0,951,79.2
2022-06-07,160,29.8,73.1,0,911,75.9
2022-06-08,154,29.5,78.2,0,945,78.8
2022-06-09,165,29.0,78.4,0,915,76.2
2022-06-10,104,28.2,81.5,0,914,76.2
2022-06-11,125,27.3,84.1,0,915,76.3
2022-06-12,131,26.8,85.4,0,825,68.8
2022-06-13,78,27.6,83.1,0,828,69.0
2022-06-14,147,28.3,80.5,0,907,75.6
2022-06-15,153,28.3,80.2,0,914,76.2
2022-06-16,139,28.0,82.5,0,891,74.3
2022-06-17,116,28.0,82.9,0,910,75.8
2022-06-18,79,28.4,80.7,0,938,78.2
2022-06-19,132,27.1,86.1,0,772,64.3
2022-06-20,134,26.2,90.7,0,817,68.1
2022-06-21,138,26.2,88.7,0,948,79.0
2022-06-22,119,26.7,87.9,0,881,73.4
2022-06-23,131,26.4,88.8,0,929,77.4
2022-06-24,125,26.8,87.6,0,942,78.5
2022-06-25,90,26.8,87.4,0,894,74.5
2022-06-26,127,26.4,88.8,0,843,70.3
2022-06-27,131,26.6,88.5,0,915,76.3
2022-06-28,152,26.6,88.2,0,884,73.7
2022-06-29,111,26.8,87.8,0,914,76.2
2022-06-30,112,26.3,89.7,0,885,73.7
2022-07-01,133,25.8,91.6,0,897,74.8
2022-07-02,110,26.2,89.1,0,846,70.5
2022-07-03,130,26.3,88.5,0,830,69.2
2022-07-04,159,26.1,89.4,0,892,74.3
2022-07-05,134,26.0,90.8,0,884,73.7
2022-07-06,110,25.9,90.2,0,895,74.6
2022-07-07,151,26.3,89.0,0,886,73.8
2022-07-08,106,26.5,86.5,0,910,75.8
2022-07-09,96,25.7,90.2,0,843,70.3
2022-07-10,105,25.2,90.7,1,943,78.6
2022-07-11,147,24.9,91.9,0,878,73.1
2022-07-12,51,24.9,91.5,0,848,70.7
2022-07-13,119,25.3,90.4,0,874,72.8
2022-07-14,148,25.6,90.3,0,916,76.4
2022-07-15,159,26.5,85.5,0,884,73.7
2022-07-16,119,26.7,85.9,0,842,70.1
2022-07-17,97,27.1,85.0,0,770,64.2
2022-07-18,104,25.5,90.5,0,850,70.8
2022-07-19,8,25.6,89.9,0,870,72.5
2022-07-20,92,26.4,86.4,0,818,68.2
2022-07-21,28,26.6,84.4,0,852,71.0
2022-07-22,85,26.9,83.3,0,805,67.1
2022-07-23,68,25.9,88.0,0,838,69.8
